model,version,table,field,required,ref_table,ref_field,data_format,replicated,unit_of_measure,value_set,value_description,description
pcornet,v4,lab_result_cm,raw_lab_code,NO,,,,NO,,,,"Local code related to an individual lab test. This variable will not be used in queries, but may be used by local programmers to associate a record with a particular LAB_NAME."
pcornet,v4,lab_result_cm,raw_lab_name,NO,,,,NO,,,,"Local code related to an individual lab test. This variable will not be used in queries, but may be used by local programmers to associate a record with a particular LAB_NAME."
pcornet,v4,lab_result_cm,raw_order_dept,NO,,,,NO,,,,Local code for ordering provider department.
pcornet,v4,lab_result_cm,raw_panel,NO,,,,NO,,,,"Local code related to a battery or panel of lab tests. This variable will not be used in queries, but may be used by local programmers to associate a record with a particular LAB_NAME."
pcornet,v4,lab_result_cm,raw_result,NO,,,,NO,,,,"The original test result value as seen in your source data. Values may include a decimal point, a sign or text (e.g., POSITIVE, NEGATIVE, DETECTED). The symbols >, <, >=, <= should be removed from the value and stored in the Modifier variable instead."
pcornet,v4,lab_result_cm,raw_unit,NO,,,,NO,,,,Original units for the result in your source data.
pcornet,v4,lab_result_cm,result_date,NO,,,YYYY-MM-DD,NO,DATE,,,Result date.
pcornet,v4,lab_result_cm,result_loc,NO,,,,NO,,L;P;NI;UN;OT,"L=Lab P=Point of Care  NI=No information  UN=Unknown  OT=Other","Location of the test result. Point of Care locations may include anticoagulation clinic, newborn nursery, finger stick in provider office, or home. The default value is ‘L’ unless the result is Point of Care. There should not be any missing values."  
pcornet,v4,lab_result_cm,result_modifier,NO,,,,NO,,EQ;GE;GT;LE;LT;TX;NI;UN;OT,"EQ=Equal  GE=Greater than or equal to  GT=Greater than  LE=Less than or equal to  LT=Less than  TX=Text  NI=No information  UN=Unknown OT=Other","Modifier for result values. Any symbols in the RAW_RESULT value should be reflected in the RESULT_MODIFIER variable.  For example, if the original source data value is ""<=200"" then RAW_RESULT=200 and RESULT_MODIFIER=LE. If the original source data value is text then RESULT_MODIFIER=TX. If the original source data value is a numeric value then RESULT_MODIFIER=EQ."  
pcornet,v4,lab_result_cm,result_num,NO,,,,NO,,,,Standardized/converted result for quantitative results. Please see the Implementation Guidance for additional details (description updated for v4). v3.1 modification: SAS data type corrected to Numeric. Number precision and scale updated in v3.1.  
pcornet,v4,lab_result_cm,result_qual,NO,,,,NO,,"BORDERLINE;POSITIVE;NEGATIVE;UNDETERMINED;NI=No information;UN=Unknown;OT=Other  ","BORDERLINE  POSITIVE  NEGATIVE  UNDETERMINED  NI=No information  UN=Unknown OT=Other","Standardized result for qualitative results. This variable should be NI for quantitative results. Please see the Implementation Guidance for additional details and information on acceptable values for each qualitative LAB_NAME (description updated in v4)."
pcornet,v4,lab_result_cm,result_time,NO,,,HH:MI (24-hour clock and zero padding),NO,TIME,,,Result time.
pcornet,v4,lab_result_cm,result_unit,NO,,,,NO,,,,Converted/standardized units for the result.  Please see the Implementation Guidance for additional details (description updated in v4).
pcornet,v4,lab_result_cm,specimen_date,NO,,,YYYY-MM-DD,NO,DATE,,,Date specimen was collected.
