model,version,table,field,required,ref_table,ref_field,data_format,replicated,unit_of_measure,value_set,value_description,description
pcornet,v3,HARVEST,DISCHARGE_DATE_MGMT,NO,,,,,,,01=No imputation or obfuscation 02=Imputation for incomplete dates 03=Date obfuscation 04=Both imputation and obfuscation NI=No information UN=Unknown OT=Other,Data management strategy currently present in the DISCHARGE_DATE field on the ENCOUNTER table Please see notes for additional definitions.
pcornet,v3,HARVEST,PX_DATE_MGMT,NO,,,,,,,01=No imputation or obfuscation 02=Imputation for incomplete dates 03=Date obfuscation 04=Both imputation and obfuscation NI=No information UN=Unknown OT=Other,Data management strategy currently present in the PX_DATE field on the PROCEDURES table Please see notes for additional definitions.
pcornet,v3,HARVEST,RX_ORDER_DATE_MGMT,NO,,,,,,,01=No imputation or obfuscation 02=Imputation for incomplete dates 03=Date obfuscation 04=Both imputation and obfuscation NI=No information UN=Unknown OT=Other,Data management strategy currently present in the RX_ORDER_DATE field on the PRESCRIBING table Please see notes for additional definitions.
pcornet,v3,HARVEST,RX_START_DATE_MGMT,NO,,,,,,,01=No imputation or obfuscation 02=Imputation for incomplete dates 03=Date obfuscation 04=Both imputation and obfuscation NI=No information UN=Unknown OT=Other,Data management strategy currently present in the RX_START_DATE field on the PRESCRIBING table Please see notes for additional definitions.
pcornet,v3,HARVEST,RX_END_DATE_MGMT,NO,,,,,,,01=No imputation or obfuscation 02=Imputation for incomplete dates 03=Date obfuscation 04=Both imputation and obfuscation NI=No information UN=Unknown OT=Other,Data management strategy currently present in the RX_END_DATE field on the PRESCRIBING table Please see notes for additional definitions.
pcornet,v3,HARVEST,DISPENSE_DATE_MGMT,NO,,,,,,,01=No imputation or obfuscation 02=Imputation for incomplete dates 03=Date obfuscation 04=Both imputation and obfuscation NI=No information UN=Unknown OT=Other,Data management strategy currently present in the DISPENSE_DATE field on the DISPENSING table Please see notes for additional definitions.
pcornet,v3,HARVEST,LAB_ORDER_DATE_MGMT,NO,,,,,,,01=No imputation or obfuscation 02=Imputation for incomplete dates 03=Date obfuscation 04=Both imputation and obfuscation NI=No information UN=Unknown OT=Other,Data management strategy currently present in the LAB_ORDER_DATE field on the LAB_RESULT_CM table Please see notes for additional definitions.
pcornet,v3,HARVEST,SPECIMEN_DATE_MGMT,NO,,,,,,,01=No imputation or obfuscation 02=Imputation for incomplete dates 03=Date obfuscation 04=Both imputation and obfuscation NI=No information UN=Unknown OT=Other,Data management strategy currently present in the SPECIMEN_DATE field on the LAB_RESULT_CM table Please see notes for additional definitions.
pcornet,v3,HARVEST,RESULT_DATE_MGMT,NO,,,,,,,01=No imputation or obfuscation 02=Imputation for incomplete dates 03=Date obfuscation 04=Both imputation and obfuscation NI=No information UN=Unknown OT=Other,Data management strategy currently present in the RESULT_DATE field on the LAB_RESULT_CM table Please see notes for additional definitions.
pcornet,v3,HARVEST,MEASURE_DATE_MGMT,NO,,,,,,,01=No imputation or obfuscation 02=Imputation for incomplete dates 03=Date obfuscation 04=Both imputation and obfuscation NI=No information UN=Unknown OT=Other,Data management strategy currently present in the MEASURE_DATE field on the VITAL table Please see notes for additional definitions.
pcornet,v3,HARVEST,ONSET_DATE_MGMT,NO,,,,,,,01=No imputation or obfuscation 02=Imputation for incomplete dates 03=Date obfuscation 04=Both imputation and obfuscation NI=No information UN=Unknown OT=Other,Data management strategy currently present in the ONSET_DATE field on the CONDITION table Please see notes for additional definitions.
pcornet,v3,HARVEST,REPORT_DATE_MGMT,NO,,,,,,,01=No imputation or obfuscation 02=Imputation for incomplete dates 03=Date obfuscation 04=Both imputation and obfuscation NI=No information UN=Unknown OT=Other,Data management strategy currently present in the REPORT_DATE field on the CONDITION table Please see notes for additional definitions.
pcornet,v3,HARVEST,RESOLVE_DATE_MGMT,NO,,,,,,,01=No imputation or obfuscation 02=Imputation for incomplete dates 03=Date obfuscation 04=Both imputation and obfuscation NI=No information UN=Unknown OT=Other,Data management strategy currently present in the RESOLVE_DATE field on the CONDITION table Please see notes for additional definitions.
pcornet,v3,HARVEST,PRO_DATE_MGMT,NO,,,,,,,01=No imputation or obfuscation 02=Imputation for incomplete dates 03=Date obfuscation 04=Both imputation and obfuscation NI=No information UN=Unknown OT=Other,Data management strategy currently present in the PRO_DATE field on the PRO_CM table Please see notes for additional definitions.
pcornet,v3,HARVEST,REFRESH_DEMOGRAPHIC_DATE,NO,,,,,,,,Most recent date on which the present data were loaded into the DEMOGRAPHIC table. This date should be null if the table does not have records.
pcornet,v3,HARVEST,REFRESH_ENROLLMENT_DATE,NO,,,,,,,,Most recent date on which the present data were loaded into the ENROLLMENT table. This date should be null if the table does not have records.
pcornet,v3,HARVEST,REFRESH_ENCOUNTER_DATE,NO,,,,,,,,Most recent date on which the present data were loaded into the ENCOUNTER table. This date should be null if the table does not have records.
pcornet,v3,HARVEST,REFRESH_DIAGNOSIS_DATE,NO,,,,,,,,Most recent date on which the present data were loaded into the DIAGNOSIS table. This date should be null if the table does not have records.
pcornet,v3,HARVEST,REFRESH_PROCEDURES_DATE,NO,,,,,,,,Most recent date on which the present data were loaded into the PROCEDURES table. This date should be null if the table does not have records.
pcornet,v3,HARVEST,REFRESH_VITAL_DATE,NO,,,,,,,,Most recent date on which the present data were loaded into the VITAL table. This date should be null if the table does not have records.
pcornet,v3,HARVEST,REFRESH_DISPENSING_DATE,NO,,,,,,,,Most recent date on which the present data were loaded into the DISPENSING table. This date should be null if the table does not have records.
pcornet,v3,HARVEST,REFRESH_LAB_RESULT_CM_DATE,NO,,,,,,,,Most recent date on which the present data were loaded into the LAB_RESULT_CM table. This date should be null if the table does not have records.
pcornet,v3,HARVEST,REFRESH_CONDITION_DATE,NO,,,,,,,,Most recent date on which the present data were loaded into the CONDITION table. This date should be null if the table does not have records.
pcornet,v3,HARVEST,REFRESH_PRO_CM_DATE,NO,,,,,,,,Most recent date on which the present data were loaded into the PRO_CM table. This date should be null if the table does not have records.
pcornet,v3,HARVEST,REFRESH_PRESCRIBING_DATE,NO,,,,,,,,Most recent date on which the present data were loaded into the PRESCRIBING table. This date should be null if the table does not have records.
pcornet,v3,HARVEST,REFRESH_PCORNET_TRIAL_DATE,NO,,,,,,,,Most recent date on which the present data were loaded into the PCORNET_TRIAL table. This date should be null if the table does not have records.
pcornet,v3,HARVEST,REFRESH_DEATH_DATE,NO,,,,,,,,Most recent date on which the present data were loaded into the DEATH table. This date should be null if the table does not have records.
pcornet,v3,HARVEST,REFRESH_DEATH_CAUSE_DATE,NO,,,,,,,,Most recent date on which the present data were loaded into the DEATH_CAUSE table. This date should be null if the table does not have records.
